1118	2	2	1	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1648	2	1	1	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1135	2	3	9	20074	~	~	~	236	~	~	~	~	~	3	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1135	2	4	9	20074	~	~	~	236	~	~	~	~	~	4	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1118	2	2	2	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1135	2	3	10	20074	~	~	~	236	~	~	~	~	~	3	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1135	2	4	10	20074	~	~	~	236	~	~	~	~	~	4	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1262	2	2	1	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1125	2	3	1	22097	~	~	~	320	~	~	~	~	~	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1105	2	2	7	21109	~	~	~	240	~	~	~	~	~	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1125	2	2	1	22097	~	~	~	320	~	~	~	~	~	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1135	2	2	6	17009	~	~	~	238	~	~	~	~	~	2	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1125	2	1	2	10647	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1626	2	1	2	20058	6256	~	~	318	318	318	~	~	~	1	10	2	2	2	1	3	4	2	0	0	0	0	0	0	0	0	0	
1125	2	4	1	22097	~	~	~	320	~	~	~	~	~	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1125	2	5	1	22097	10647	7717	~	220	~	~	~	~	~	4	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1125	2	2	2	22097	~	~	~	320	~	~	~	~	~	1	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1125	2	2	3	22097	~	~	~	320	~	~	~	~	~	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1105	2	2	10	21109	~	~	~	240	~	~	~	~	~	1	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1125	2	3	2	22097	~	~	~	320	~	~	~	~	~	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1125	2	3	3	22097	~	~	~	320	~	~	~	~	~	3	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1125	2	3	4	22097	~	~	~	320	~	~	~	~	~	3	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1126	2	2	1	10647	~	~	~	220	~	~	~	~	~	3	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1126	2	1	3	10647	~	~	~	320	320	320	~	~	~	1	1	1	2	6	2	4	14	1	0	0	0	0	0	0	0	0	0	
1615	2	2	1	16058	~	~	~	316	~	~	~	~	~	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1947	2	1	2	7935	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1785	2	2	3	22040	5106	~	~	262	~	~	~	~	~	1	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1066	2	2	1	16059	~	~	~	AUDI	299	299	299	299	~	1	2	1	2	8	2	3	8	2	4	13	1	5	2	1	0	0	0	
1616	2	1	1	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1105	2	1	2	21109	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1135	2	2	2	17009	~	~	~	238	~	~	~	~	~	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1135	2	3	2	17009	~	~	~	238	~	~	~	~	~	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
