2801	46511	1915	101
2801	46511	2810	101
2801	44598	1126	101
2801	44598	1239	108
2801	44598	1350	101
2801	44598	1948	103
2801	44598	2818	103
2801	44598	1899	101
2801	44404	1059	101
2801	44404	1065	101
2801	44404	1105	103
2801	44404	1282	103
2801	44404	1319	101
2801	44404	1669	101
2801	44404	1869	103
2801	44404	1948	104
2801	44404	2818	101
2801	49297	1261	101
2801	49297	1315	101
2801	49297	1359	102
2801	49297	1670	101
2801	49297	1690	101
2801	49297	1865	101
2801	49297	1869	105
2801	49297	1920	103
2801	11660	1058	101
2801	11660	1077	101
2801	11660	1079	101
2801	11660	1446	101
2801	11660	1869	103
2801	11660	1960	101
2801	11660	2818	101
2801	46616	1056	101
2801	46616	1061	101
2801	46616	1106	101
2801	46616	1219	104
2801	46616	1247	101
2801	46616	1358	103
2801	46616	1609	101
2801	46616	1784	101
2801	46616	1845	101
2801	46616	2810	105
2801	49997	1212	101
2801	49997	1223	101
2801	49997	1422	101
2801	49997	1635	101
2801	49997	1785	101
2801	49997	1835	102
2801	49997	1926	109
2801	37212	1051	101
2801	37212	1207	116
2801	37212	1367	101
2801	37212	1412	103
2801	37212	1605	101
2801	37212	1765	101
2801	37212	1805	103
2801	37212	1936	102
2801	37212	2804	101
2801	58087	1077	101
2801	58087	1105	104
2801	58087	1215	110
2801	58087	1317	101
2801	58087	1615	101
2801	58087	1771	101
2801	58087	1845	101
2801	58087	1915	106
2801	58087	2810	102
2801	702475	1035	101
2801	702475	1125	102
2801	702475	1155	101
2801	702475	1225	107
2801	702475	1358	103
2801	702475	1649	101
2801	702475	1860	101
2801	702475	1926	102
2801	45685	1125	103
2801	45685	1225	120
2801	45685	1359	101
2801	45685	1637	101
2801	45685	1766	101
2801	45685	1849	103
2801	45685	1925	108
2801	45685	1938	101
2801	48452	1207	108
2801	48452	1357	102
2801	48452	1412	101
2801	48452	1523	101
2801	48452	1605	103
2801	48452	1765	101
2801	48452	1805	101
2801	48452	1906	102
2801	48452	2803	105
2801	58826	1012	101
2801	58826	1207	103
2801	58826	1355	102
2801	58826	1523	101
2801	58826	1609	102
2801	58826	1765	101
2801	58826	1805	101
2801	58826	1936	102
2801	58826	2807	103
2801	13417	1235	101
2801	13417	1606	101
2801	13417	1613	101
2801	13417	1787	101
2801	13417	1835	101
2801	13417	2904	103
2801	13417	2945	101
2801	13417	2947	101
2801	58862	1012	101
2801	58862	1207	115
2801	58862	1355	101
2801	58862	1435	103
2801	58862	1605	101
2801	58862	1765	101
2801	58862	1805	101
2801	58862	1907	101
2801	58862	2803	105
2801	708780	1031	101
2801	708780	1207	113
2801	708780	1355	101
2801	708780	1435	103
2801	708780	1605	104
2801	708780	1765	102
2801	708780	1805	113
2801	708780	1906	103
2801	708780	2808	104
2801	707322	1212	101
2801	707322	1223	101
2801	707322	1414	101
2801	707322	1433	101
2801	707322	1635	101
2801	707322	1834	105
2801	707322	1925	110
2801	46268	1225	113
2801	46268	1358	101
2801	46268	1524	101
2801	46268	1549	101
2801	46268	1637	101
2801	46268	1649	103
2801	46268	1784	101
2801	46268	1849	101
2801	46268	1926	109
2801	13347	1025	101
2801	13347	1105	103
2801	13347	1215	107
2801	13347	1357	103
2801	13347	1805	104
2801	13347	1816	101
2801	13347	1915	103
2801	13347	2810	104
2801	46619	1077	101
2801	46619	1078	101
2801	46619	1105	101
2801	46619	1215	109
2801	46619	1358	101
2801	46619	1615	104
2801	46619	1783	101
2801	46619	1845	101
2801	46619	1919	104
2801	46619	2810	104
2801	50016	1215	104
2801	50016	1515	101
2801	50016	1524	101
2801	50016	1606	101
2801	50016	1613	101
2801	50016	1784	101
2801	50016	1805	101
2801	50016	1915	102
2801	50016	2810	103
2801	51309	1055	101
2801	51309	1261	101
2801	51309	1359	102
2801	51309	1650	101
2801	51309	1690	101
2801	51309	1869	104
2801	51309	1920	103
2801	51309	1940	101
2801	701362	1057	101
2801	701362	1061	101
2801	701362	1105	101
2801	701362	1215	115
2801	701362	1357	103
2801	701362	1637	103
2801	701362	1834	104
2801	701362	1919	103
2801	701362	2810	102
2801	44597	1239	104
