Student_Number	CourseNumber
56505	1357
56505	1629
56505	1680
56505	1845
56505	1860
56505	1919
56509	1207
56509	1355
56509	1503
56509	1513
56509	1605
56509	1765
56509	1809
56509	1906
56509	2808
56511	1125
56511	1159
56511	1225
56511	1358
56511	1637
56511	1849
56511	1925
56511	1938
56514	1239
56514	1269
56514	1613
56514	1624
56514	1771
56514	1867
56514	1947
56520	1105
56520	1201
56520	1203
56520	1388
56520	1605
56520	1613
56520	1947
56523	1052
56523	1061
56523	1215
56523	1355
56523	1637
56523	1783
56523	1834
56523	1915
56540	1765
56540	2803
56540	2920
56540	2945
56540	2946
56540	2948
56540	2950
56540	2951
56541	1035
56541	1225
56541	1357
56541	1413
56541	1606
56541	1613
56541	1843
56541	1925
56548	1135
56548	1211
56548	1213
56548	1386
56548	1605
56548	1805
56548	1915
56548	2920
56548	2981
56559	1135
56559	1207
56559	1245
56559	1355
56559	1605
56559	1765
56559	1805
56559	1906
56559	2803
56559	2971
56580	1212
56580	1225
56580	1412
56580	1513
56580	1613
56580	1782
56580	1843
56580	1925
56580	2920
56580	2953
56580	2991
56587	1031
56587	1212
56587	1225
56587	1413
56587	1606
56587	1783
56587	1835
56587	1925
56587	2991
56588	1012
56588	1207
56588	1245
56588	1355
56588	1604
56588	1765
56588	1843
56588	1906
56588	2801
56590	1135
56590	1207
56590	1385
56590	1523
56590	1609
56590	1676
56590	1782
56590	1805
56590	2807
56590	2971
56599	1012
56599	1135
56599	1207
56599	1442
56599	1604
56599	1771
56599	1843
56599	2803
56599	2920
56599	2951
56604	1075
56604	1135
56604	1207
56604	1357
56604	1412
56604	1605
56604	1782
56604	1805
56604	2804
56632	1225
56632	1433
56632	1635
56632	1782
56632	1845
56632	1849
56632	2920
56632	2991
56632	2992
56633	1211
56633	1213
56633	1524
56633	1606
56633	1613
56633	1783
56633	1843
56633	1915
56633	2915
56633	2920
56633	2952
56663	1523
56663	1582
56663	1765
56663	1843
56663	1906
56663	2808
56663	2915
56663	2920
56663	2946
56663	2948
56663	2951
56688	1207
56688	1355
56688	1412
56688	1513
56688	1605
56688	1765
56688	1805
56688	1906
56688	2801
56688	2971
56689	1012
56689	1215
56689	1582
56689	1606
56689	1613
56689	1784
56689	1805
56689	1915
56696	1012
56696	1051
56696	1135
56696	1207
56696	1355
56696	1605
56696	1782
56696	1805
56696	2803
56791	1135
56791	1207
56791	1285
56791	1355
56791	1523
56791	1605
56791	1782
56791	1805
56791	2803
56794	1126
56794	1249
56794	1317
56794	1649
56794	1829
56794	1937
56796	1012
56796	1031
56796	1207
56796	1315
56796	1605
56796	1765
56796	1805
56796	1906
56796	2806
56797	1261
56797	1262
56797	1367
56797	1629
56797	1766
56797	1787
56797	1849
56797	1920
56798	1207
56798	1285
56798	1367
56798	1435
56798	1765
56798	1815
56798	1907
56798	2804
56931	1211
56931	1213
56931	1515
56931	1606
56931	1613
56931	1843
56931	1915
56931	2920
56931	2952
56943	1135
56943	1207
56943	1367
56943	1412
56943	1442
56943	1605
56943	1783
56943	1843
56943	1907
56943	2804
56949	1051
56949	1207
56949	1435
56949	1442
56949	1605
56949	1765
56949	1805
56949	1906
56949	2804
56964	1105
56964	1215
56964	1317
56964	1413
56964	1615
56964	1783
56964	1805
56971	1031
56971	1051
56971	1207
56971	1315
56971	1605
56971	1765
56971	1805
56971	1906
56971	2802
56979	1135
56979	1201
56979	1203
56979	1422
56979	1604
56979	1782
56979	1843
56979	2801
56979	2906
56979	2920
56979	2951
56986	1105
56986	1225
56986	1615
56986	1772
56986	1805
56986	1915
56997	1135
56997	1215
56997	1412
56997	1605
56997	1765
56997	1805
56997	1915
57633	1075
57633	1135
57633	1209
57633	1357
57633	1609
57633	1782
57633	1809
57633	1936
57633	2802
57634	1220
57634	1358
57634	1367
57634	1395
57634	1637
57634	1784
57634	1849
57634	1920
57638	1239
57638	1357
57638	1624
57638	1782
57638	1867
57638	1947
57644	1025
57644	1219
57644	1245
57644	1357
57644	1650
57644	1783
57644	1860
57644	1919
57644	1931
57659	1119
57659	1249
57659	1648
57659	1867
57659	1937
57659	1947
58770	1249
58770	1337
58770	1648
58770	1849
58770	1947
58777	1051
58777	1057
58777	1087
58777	1209
58777	1245
58777	1605
58777	1765
58777	1809
58777	1906
58777	2801
58835	1031
58835	1219
58835	1357
58835	1442
58835	1629
58835	1783
58835	1843
58835	1915
58836	1055
58836	1225
58836	1317
58836	1605
58836	1635
58836	1765
58836	1845
58836	1925
58848	1012
58848	1105
58848	1215
58848	1357
58848	1615
58848	1773
58848	1845
58848	1915
58849	1051
58849	1135
58849	1207
58849	1604
58849	1783
58849	1843
58849	2803
58849	2903
58849	2920
58849	2951
58849	2971
58941	1055
58941	1225
58941	1355
58941	1444
58941	1635
58941	1792
58941	1834
58941	1906
59969	1106
59969	1215
59969	1357
59969	1637
59969	1766
59969	1845
59969	1915
59979	1051
59979	1135
59979	1209
59979	1355
59979	1435
59979	1605
59979	1782
59979	1805
59979	2808
59980	1239
59980	1357
59980	1648
59980	1783
59980	1867
59986	1061
59986	1219
59986	1318
59986	1629
59986	1785
59986	1845
59986	1860
59986	1959
700104	1075
700104	1135
700104	1209
700104	1285
700104	1357
700104	1367
700104	1609
700104	1782
700104	1809
700104	2803
700366	1012
700366	1031
700366	1209
700366	1337
700366	1629
700366	1765
700366	1809
700366	1906
700366	2804
700519	1075
700519	1078
700519	1209
700519	1265
700519	1357
700519	1650
700519	1772
700519	1809
700519	2807
700519	4135
700646	1030
700646	1261
700646	1359
700646	1669
700646	1890
700646	1947
700744	1012
700744	1135
700744	1209
700744	1357
700744	1609
700744	1783
700744	1809
700744	1906
700744	2802
701382	1125
701382	1225
701382	1433
701382	1637
701382	1845
701382	1849
701382	1925
701382	1938
701556	1051
701556	1782
701556	1843
701556	2804
701556	2920
701556	2945
701556	2946
701556	2948
701556	2950
701556	2951
701605	1012
701605	1250
701605	1504
701605	1669
701605	1820
701605	1947
701669	1051
701669	1135
701669	1207
701669	1355
701669	1412
701669	1783
701669	1815
701669	2803
701693	1032
701693	1105
701693	1219
701693	1358
701693	1670
701693	1785
701693	1860
701693	1959
701737	1249
701737	1413
701737	1433
701737	1624
701737	1867
701737	1947
701873	1012
701873	1135
701873	1225
701873	1535
701873	1613
701873	1834
701873	1925
701873	2920
702085	1013
702085	1213
702085	1335
702085	1615
702085	1766
702085	1845
702085	1915
702085	2920
702085	2952
702475	1209
702475	1355
702475	1412
702475	1523
702475	1609
702475	1765
702475	1809
702475	1906
702475	2804
702701	1075
702701	1079
702701	1209
702701	1317
702701	1503
702701	1629
702701	1765
702701	1809
702701	1960
702701	2803
702772	1207
702772	1422
702772	1604
702772	1765
702772	1843
702772	1906
702772	2808
702772	2912
702772	2920
702772	2951
702772	2971
702772	2973
702796	1119
702796	1126
702796	1249
702796	1649
702796	1782
702796	1869
702796	1947
703568	1207
703568	1513
703568	1523
703568	1605
703568	1765
703568	1843
703568	1906
703568	2801
703568	2920
703568	2951
703568	2971
703756	1219
703756	1338
703756	1670
703756	1689
703756	1845
703756	1860
703756	1919
704050	1105
704050	1209
704050	1317
704050	1412
704050	1605
704050	1765
704050	1809
704050	1906
704050	2802
704078	1012
704078	1209
704078	1357
704078	1629
704078	1765
704078	1809
704078	1907
704078	1959
704078	2801
704285	1055
704285	1249
704285	1359
704285	1423
704285	1669
704285	1869
704285	1937
704359	1087
704359	1209
704359	1265
704359	1337
704359	1629
704359	1765
704359	1809
704359	1959
704359	2806
704503	1051
704503	2801
704503	2920
704503	2945
704503	2946
704503	2947
704503	2948
704503	2950
704503	2951
704687	1219
704687	1338
704687	1503
704687	1584
704687	1629
704687	1845
704687	1919
704853	1012
704853	1209
704853	1265
704853	1357
704853	1609
704853	1765
704853	1809
704853	1906
704853	2801
705267	1126
705267	1239
705267	1367
705267	1649
705267	1867
705267	1947
705312	1225
705312	1318
705312	1427
705312	1584
705312	1637
705312	1845
705312	1925
705573	1051
705573	1057
705573	1209
705573	1357
705573	1605
705573	1765
705573	1809
705573	1906
705573	2807
705648	1051
705648	1057
705648	1209
705648	1285
705648	1357
705648	1609
705648	1765
705648	1809
705648	1907
705648	2802
705884	1012
705884	1215
705884	1265
705884	1357
705884	1609
705884	1783
705884	1845
705884	1919
706230	1135
706230	1207
706230	1355
706230	1513
706230	1783
706230	1815
706230	2806
706233	1012
706233	1209
706233	1245
706233	1357
706233	1629
706233	1783
706233	1809
706233	1906
706233	2801
706775	1025
706775	1057
706775	1061
706775	1106
706775	1219
706775	1357
706775	1637
706775	1784
706775	1845
706775	1919
706946	1025
706946	1057
706946	1061
706946	1105
706946	1219
706946	1358
706946	1629
706946	1845
706946	1919
707029	1012
707029	1135
707029	1209
707029	1367
707029	1605
707029	1773
707029	1809
707029	1936
707029	2804
707198	1135
707198	1207
707198	1355
707198	1523
707198	1605
707198	1782
707198	1805
707198	1936
707198	2801
707322	1135
707322	1207
707322	1605
707322	1765
707322	1843
707322	1906
707322	2808
707322	2903
707322	2920
707322	2951
707322	2971
707603	1125
707603	1220
707603	1359
707603	1444
707603	1637
707603	1766
707603	1849
707603	1920
707609	1032
707609	1061
707609	1219
707609	1318
707609	1629
707609	1845
707609	1860
707609	1919
708110	1207
708110	1357
708110	1513
708110	1523
708110	1765
708110	1815
708110	1906
708110	2804
708388	1135
708388	1209
708388	1357
708388	1435
708388	1605
708388	1765
708388	1809
708388	1906
708388	2802
708433	1012
708433	1215
708433	1584
708433	1606
708433	1783
708433	1805
708433	1915
708433	2906
708433	2952
709321	1013
709321	1055
709321	1239
709321	1649
709321	1766
709321	1867
709321	1940
709594	1012
709594	1105
709594	1225
709594	1433
709594	1613
709594	1835
709594	1925
709594	2920
709594	2953
