Student Number	Course Number
57962	1204
57962	1235
57962	1393
57962	1648
57962	1849
57962	1947
57962	2818
57967	1211
57967	1213
57967	1442
57967	1606
57967	1613
57967	1805
57967	1915
57969	1012
57969	1031
57969	1105
57969	1135
57969	1225
57969	1648
57969	1849
57975	1025
57975	1077
57975	1212
57975	1225
57975	1606
57975	1613
57975	1805
57975	1843
57975	1915
57975	2920
57979	1135
57979	1396
57979	1412
57979	1604
57979	1843
57980	1012
57980	1135
57980	1207
57980	1355
57980	1513
57980	1604
57980	1783
57980	1805
57980	2807
57980	2920
57981	1012
57981	1135
57981	1207
57981	1355
57981	1513
57981	1604
57981	1783
57981	1805
57982	1055
57982	1056
57982	1261
57982	1358
57982	1650
57982	1860
57982	1920
57982	4845
57984	1135
57984	1235
57984	1613
57984	1624
57984	1805
57984	1843
57984	1925
57984	2818
57984	2920
57990	1396
57990	1412
57990	1604
57990	1782
57990	1843
58010	1352
58010	1396
58010	1412
58010	1604
58010	1782
58010	1843
58012	1135
58012	1225
58012	1605
58012	1834
58012	1784A
58017	1135
58017	1207
58017	1355
58017	1582
58017	1605
58017	1676
58017	1783
58017	1805
58017	2807
58019	1135
58019	1209
58019	1367
58019	1503
58019	1609
58019	1783
58019	1809
58019	1906
58019	2801
58020	1088
58020	1105
58020	1225
58020	1367
58020	1635
58020	1755
58020	1765
58021	1135
58021	1201
58021	1231
58021	1412
58021	1523
58021	1605
58021	1765
58021	1843
58021	2801
58026	1135
58026	1201
58026	1231
58026	1412
58026	1435
58026	1605
58026	1765
58026	1843
58026	2802
58028	1211
58028	1213
58028	1606
58028	1613
58028	1765
58028	1766
58028	1843
58028	1915
58028	2920
58039	1061
58039	1782
58039	2920
58039	2945
58039	2946
58039	2948
58039	2950
58044	1209
58044	1355
58044	1412
58044	1765
58044	1815
58044	1906
58053	1035
58053	1213
58053	1315
58053	1606
58053	1613
58053	1783
58053	1805
58053	1915
58054	1031
58054	1135
58054	1201
58054	1231
58054	1523
58054	1604
58054	1783
58054	1843
58054	2804
58054	2920
58055	1135
58055	1207
58055	1355
58055	1412
58055	1513
58055	1605
58055	1783
58055	1805
58055	2803
58079	1135
58079	1207
58079	1295
58079	1355
58079	1412
58079	1609
58079	1765
58079	1809
58080	1012
58080	1135
58080	1209
58080	1315
58080	1609
58080	1765
58080	1809
58080	1907
58080	2807
58106	1105
58106	1125
58106	1135
58106	1235
58106	1355
58106	1413
58106	1624
58106	1834
58106	1947
58132	1061
58132	1135
58132	1215
58132	1367
58132	1605
58132	1765
58132	1843
58132	1915
58141	1012
58141	1207
58141	1355
58141	1442
58141	1605
58141	1765
58141	1805
58141	1906
58169	1207
58169	1355
58169	1523
58169	1605
58169	1765
58169	1805
58169	1906
58169	1931
58777	1061
58777	1088
58777	1089
58777	1219
58777	1355
58777	1609
58777	1783
58777	1845
58777	1919
58779	1077
58779	1078
58779	1135
58779	1207
58779	1315
58779	1605
58779	1782
58779	1809
58779	2803
58835	1225
58835	1358
58835	1423
58835	1444
58835	1649
58835	1849
58835	1925
58835	4935
58845	1207
58845	1245
58845	1357
58845	1412
58845	1765
58845	1815
58845	1936
58845	2804
58847	1012
58847	1135
58847	1207
58847	1355
58847	1605
58847	1765
58847	1805
58847	1906
58847	2808
58848	1261
58848	1357
58848	1414
58848	1637
58848	1849
58848	1925
58849	1061
58849	1213
58849	1355
58849	1604
58849	1782
58849	1805
58849	1915
58849	2902
58849	2920
58849	2982
58851	1012
58851	1031
58851	1051
58851	1135
58851	1207
58851	1357
58851	1605
58851	1783
58851	1809
58851	2802
58882	1135
58882	1207
58882	1335
58882	1412
58882	1605
58882	1782
58882	1843
58882	2808
58941	1055
58941	1235
58941	1427
58941	1445
58941	1648
58941	1867
58941	1947
58941	2818
59986	1065
59986	1261
59986	1319
59986	1649
59986	1783
59986	1865
59986	1869
59986	1920
59986	1940
700104	1077
700104	1215
700104	1358
700104	1368
700104	1629
700104	1783
700104	1845
700104	1919
700366	1013
700366	1219
700366	1338
700366	1629
700366	1784
700366	1845
700366	1860
700366	1919
700377	1135
700377	1207
700377	1357
700377	1412
700377	1503
700377	1605
700377	1783
700377	1805
700377	2808
700449	1135
700449	1207
700449	1357
700449	1513
700449	1605
700449	1783
700449	1805
700449	1936
700449	2808
700519	1077
700519	1079
700519	1219
700519	1259
700519	1358
700519	1670
700519	1782
700519	1860
700519	1919
700744	1215
700744	1358
700744	1629
700744	1766
700744	1845
700744	1860
700744	1919
701362	1051
701362	1057
701362	1207
701362	1355
701362	1605
701362	1765
701362	1805
701362	1906
701362	2802
701367	1012
701367	1135
701367	1207
701367	1357
701367	1605
701367	1782
701367	1805
701367	1936
701367	2806
701556	1012
701556	1061
701556	1782
701556	1834
701556	2906
701556	2920
701556	2945
701556	2946
701556	2947
701556	2948
701556	2950
701661	1051
701661	1057
701661	1135
701661	1209
701661	1245
701661	1337
701661	1605
701661	1772
701661	1805
701661	2808
701669	1215
701669	1357
701669	1784
701669	1809
701669	1816
701669	1845
701669	1915
701693	1035
701693	1125
701693	1261
701693	1359
701693	1680
701693	1766
701693	1869
701693	1920
701704	1219
701704	1358
701704	1650
701704	1783
701704	1845
701704	1860
701704	1919
701873	1119
701873	1225
701873	1239
701873	1427
701873	1635
701873	1867
701873	1925
701873	2818
701873	2920
701937	1135
701937	1209
701937	1337
701937	1503
701937	1523
701937	1609
701937	1783
701937	1809
701937	2807
702085	1025
702085	1225
702085	1337
702085	1637
702085	1867
702085	1925
702085	2920
702324	1209
702324	1357
702324	1422
702324	1435
702324	1609
702324	1765
702324	1805
702324	1906
702324	1931
702324	2808
702455	1012
702455	1207
702455	1245
702455	1355
702455	1605
702455	1765
702455	1843
702455	1906
702455	2807
702475	1031
702475	1105
702475	1219
702475	1357
702475	1629
702475	1845
702475	1919
702475	1960
702701	1058
702701	1077
702701	1078
702701	1105
702701	1219
702701	1318
702701	1650
702701	1860
702701	1919
702772	1031
702772	1211
702772	1213
702772	1443
702772	1606
702772	1613
702772	1785
702772	1805
702772	2905
702772	2920
703107	1012
703107	1031
703107	1135
703107	1207
703107	1605
703107	1765
703107	1843
703107	1936
703107	2804
703367	1051
703367	1209
703367	1245
703367	1337
703367	1605
703367	1783
703367	1805
703367	1960
703367	2806
703518	1012
703518	1051
703518	1057
703518	1135
703518	1209
703518	1357
703518	1609
703518	1772
703518	1809
703518	2807
703568	1211
703568	1213
703568	1524
703568	1615
703568	1783
703568	1805
703568	1915
703568	2920
703756	1261
703756	1339
703756	1680
703756	1865
703756	1869
703756	1920
703756	1784A
704050	1219
704050	1318
704050	1609
704050	1676
704050	1829
704050	1845
704050	1919
704078	1219
704078	1358
704078	1650
704078	1785
704078	1860
704078	1869
704078	1960
704135	1012
704135	1207
704135	1265
704135	1357
704135	1609
704135	1765
704135	1809
704135	1907
704135	2808
704135	2920
704359	1088
704359	1089
704359	1219
704359	1259
704359	1338
704359	1650
704359	1783
704359	1860
704359	1920
704503	1012
704503	1782
704503	1805
704503	2920
704503	2945
704503	2946
704503	2947
704503	2948
704503	2950
704687	1261
704687	1339
704687	1504
704687	1508
704687	1650
704687	1849
704687	1920
704780	1012
704780	1209
704780	1265
704780	1355
704780	1605
704780	1765
704780	1809
704780	1906
704780	2804
704853	1219
704853	1256
704853	1358
704853	1443
704853	1629
704853	1783
704853	1829
704853	1919
705082	1077
705082	1207
705082	1285
705082	1315
705082	1609
705082	1765
705082	1805
705082	1906
705082	2801
705238	1135
705238	1209
705238	1357
705238	1629
705238	1783
705238	1809
705238	1959
705238	1960
705238	2801
705573	1056
705573	1061
705573	1105
705573	1219
705573	1358
705573	1615
705573	1783
705573	1845
705573	1919
705597	1031
705597	1135
705597	1207
705597	1335
705597	1605
705597	1772
705597	1843
705597	2806
705597	2914
705597	2920
705648	1056
705648	1061
705648	1219
705648	1358
705648	1629
705648	1785
705648	1860
705648	1959
705810	1335
705810	1523
705810	1605
705810	1765
705810	1843
705810	1906
705810	2801
705810	2920
705810	2941
705810	2942
705884	1125
705884	1225
705884	1358
705884	1637
705884	1715
705884	1755
705884	1766
705884	1849
705884	1925
705961	1105
705961	1215
705961	1357
705961	1523
705961	1615
705961	1772
705961	1805
706230	1215
706230	1357
706230	1515
706230	1782
706230	1805
706230	1816
706230	1915
706233	1105
706233	1219
706233	1358
706233	1650
706233	1766
706233	1773
706233	1860
706233	1919
706462	1051
706462	1135
706462	1209
706462	1357
706462	1609
706462	1783
706462	1809
706462	2806
706599	1012
706599	1135
706599	1207
706599	1357
706599	1605
706599	1782
706599	1805
706599	1906
706599	2808
706620	1051
706620	1245
706620	1604
706620	1765
706620	1843
706620	1906
706620	2801
706620	2915
706620	2941
706620	2942
706620	2973
706775	1055
706775	1056
706775	1125
706775	1261
706775	1358
706775	1649
706775	1785
706775	1849
706775	1920
706946	1055
706946	1261
706946	1359
706946	1650
706946	1860
706946	1920
706946	1940
706997	1012
706997	1105
706997	1136
706997	1215
706997	1357
706997	1615
706997	1845
706997	1915
706997	2920
707029	1013
707029	1105
707029	1219
707029	1368
707029	1413
707029	1615
707029	1829
707029	1919
707198	1012
707198	1105
707198	1215
707198	1357
707198	1615
707198	1845
707198	1915
707198	1784A
707322	1105
707322	1211
707322	1213
707322	1413
707322	1615
707322	1783
707322	1805
707322	1915
707322	2920
707603	1126
707603	1247
707603	1250
707603	1350
707603	1446
707603	1649
707603	1869
707603	1940
707603	2818
707609	1105
707609	1125
707609	1261
707609	1319
707609	1650
707609	1865
707609	1869
707609	1920
707609	1940
708028	1135
708028	1207
708028	1355
708028	1435
708028	1605
708028	1783
708028	1805
708028	1936
708028	2804
708057	1012
708057	1051
708057	1057
708057	1209
708057	1357
708057	1606
708057	1765
708057	1809
708057	1907
708057	2801
708110	1215
708110	1358
708110	1515
708110	1524
708110	1809
708110	1816
708110	1915
708264	1012
708264	1031
708264	1207
708264	1315
708264	1605
708264	1765
708264	1843
708264	1906
708264	2806
708289	1051
708289	1207
708289	1317
708289	1605
708289	1765
708289	1809
708289	1906
708289	1931
708289	2802
708327	1012
708327	1207
708327	1222
708327	1245
708327	1605
708327	1765
708327	1805
708327	1906
708327	2804
708339	1012
708339	1135
708339	1209
708339	1357
708339	1609
708339	1676
708339	1772
708339	1809
708339	2802
708388	1219
708388	1358
708388	1615
708388	1766
708388	1785
708388	1845
708388	1919
708391	1207
708391	1245
708391	1523
708391	1605
708391	1765
708391	1843
708391	1906
708391	2804
708391	2903
708391	2920
708433	1033
708433	1225
708433	1413
708433	1613
708433	1792
708433	1834
708433	1925
708433	2913
708433	2920
708600	1051
708600	1057
708600	1077
708600	1079
708600	1209
708600	1357
708600	1609
708600	1809
708600	1907
708600	2801
709078	1135
709078	1207
709078	1355
709078	1605
709078	1782
709078	1843
709078	1931
709078	1936
709078	2801
709594	1025
709594	1235
709594	1245
709594	1413
709594	1606
709594	1624
709594	1867
709594	1937
709594	1947
709594	2818
709594	2920
709637	1207
709637	1337
709637	1513
709637	1523
709637	1605
709637	1765
709637	1809
709637	1906
709637	2806
Ku	1396
Ku	1412
Ku	1604
Ku	1782
Ku	1843
