StudentID	Student_Number	CourseNumber	YearID
123736	63551	1805LG	3500
126323	63716	1805LG	3500
109873	60910	1805LG	3500
123678	63519	1805LG	3500
123776	63558	1805LG	3500
69280	52310	1805LG	3500
84695	57110	1805LG	3500
84881	57162	1805LG	3500
85126	57236	1805LG	3500
119674	63030	1805LG	3500
130115	64394	1805LG	3500
138457	65792	1805LG	3500
112040	61443	1809LG	3500
85087	57228	1809LG	3500
80307	61056	1809LG	3500
33555	703934	1809LG	3500
74455	55737	1809LG	3500
80015	60041	1809LG	3500
64096	50850	1809LG	3500
65735	51280	1809LG	3500
84697	57112	1809LG	3500
126324	63717	1809LG	3500
130410	64583	1809LG	3500
70377	53200	1809LG	3500
84740	57139	1809LG	3500
85637	57399	1809LG	3500
116808	62362	1809LG	3500
85173	57238	1819LG	3500
95427	58260	1819LG	3500
84705	57120	1819LG	3500
64096	50850	1819LG	3500
129761	64091	1819LG	3500
69781	52450	1819LG	3500
88131	57593	1819LG	3500
62077	50410	1819LG	3500
85210	57275	1819LG	3500
116826	62380	1819LG	3500
75093	56339	1829LG	3500
70581	53402	1829LG	3500
134537	64888	1829LG	3500
71600	54242	1829LG	3500
131633	64698	1829LG	3500
135292	64950	1829LG	3500
122731	63300	1829LG	3500
103184	59206	1829LG	3500
72476	54486	1829LG	3500
67735	51900	1829LG	3500
74790	55867	1829LG	3500
125375	63669	1829LG	3500
74966	56178	1834ALG	3500
119973	63046	1834ALG	3500
70083	52535	1834ALG	3500
73017	54569	1834ALG	3500
117402	62770	1834ALG	3500
122137	55547	1834ALG	3500
135648	64996	1834ALG	3500
139264	65835	1834ALG	3500
70603	53424	1834ALG	3500
128725	63876	1834ALG	3500
59630	49276	1834ALG	3500
73340	55065	1834ALG	3500
102747	59072	1834ALG	3500
71182	53936	1834ALG	3500
112011	61412	1834ALG	3500
135340	64962	1834ALG	3500
58720	48760	1834ALG	3500
64692	51112	1834ALG	3500
73470	55155	1835LG	3500
75116	56362	1835LG	3500
75743	56490	1837LG	3500
128824	63884	1837LG	3500
62031	50393	1837LG	3500
111923	61308	1837LG	3500
135339	64961	1839LG	3500
112677	61684	1839LG	3500
73340	55065	1839LG	3500
135293	64951	1839LG	3500
32214	702593	1845ALG	3500
74838	55885	1845ALG	3500
75028	56294	1845ALG	3500
79773	56685	1845ALG	3500
129915	64240	1845ALG	3500
130084	64361	1845ALG	3500
126273	63714	1845ALG	3500
72987	54216	1845ALG	3500
74837	55884	1845ALG	3500
106874	59798	1845ALG	3500
129758	64088	1845ALG	3500
75006	56218	1845ALG	3500
60765	49564	1845ALG	3500
64277	50973	1845ALG	3500
70953	53740	1845ALG	3500
74529	55786	1845ALG	3500
123974	63587	1845ALG	3500
135287	64945	1845ALG	3500
135388	64973	1845ALG	3500
135645	64993	1845ALG	3500
125023	63653	1845ALG	3500
39351	709730	1869LG	3500
116581	62177	1869LG	3500
61014	49785	1869LG	3500
74917	55963	1869LG	3500
85428	57345	1869LG	3500
129712	64044	1869LG	3500
64111	50865	1869LG	3500
73106	54658	1869LG	3500
73111	54663	1869LG	3500
71984	54418	1869LG	3500
60906	49677	1869LG	3500
128333	63842	1869LG	3500
73127	54679	1869LG	3500
93124	58040	1869LG	3500
60895	49666	1869LG	3500
69067	52196	1869LG	3500
111739	61159	1869LG	3500
117468	62826	1869LG	3500
70354	53177	1879LG	3500
79423	56672	1879LG	3500
74351	55647	1879LG	3500
104786	59560	1879LG	3500
71685	54319	1879LG	3500
96426	58428	1879LG	3500
70591	53412	1879LG	3500
93124	58040	1879LG	3500
116584	62180	1879LG	3500
136975	65557	1879LG	3500
126224	63711	1906ALG	3500
85237	57290	1906ALG	3500
85737	57417	1906ALG	3500
100523	58811	1906ALG	3500
74133	55557	1906ALG	3500
74486	55768	1906ALG	3500
84678	57092	1906ALG	3500
81175	56947	1906ALG	3500
80529	62063	1906ALG	3500
85194	57259	1906ALG	3500
85826	57425	1906ALG	3500
129749	64079	1907ALG	3500
138409	65788	1907ALG	3500
85075	57216	1907ALG	3500
121842	51197	1907ALG	3500
85264	57317	1907ALG	3500
62030	50392	1915LG	3500
74776	55853	1915LG	3500
74966	56178	1915LG	3500
74988	56200	1915LG	3500
75005	56217	1915LG	3500
89476	57689	1915LG	3500
136675	65328	1915LG	3500
137008	65593	1915LG	3500
71637	54279	1915LG	3500
74586	55803	1915LG	3500
75518	59970	1915LG	3500
116595	62192	1915LG	3500
135646	64994	1915LG	3500
136863	65466	1915LG	3500
71414	54137	1915LG	3500
85729	57409	1915LG	3500
122733	63302	1915LG	3500
135298	64956	1915LG	3500
74973	56185	1915LG	3500
75427	56414	1915LG	3500
106893	59832	1915LG	3500
108013	60533	1915LG	3500
108359	60738	1915LG	3500
137396	65687	1915LG	3500
36150	706529	1915LG	3500
88674	57598	1915LG	3500
108011	60531	1915LG	3500
133387	64824	1915LG	3500
75326	56405	1915LG	3500
106873	59797	1915LG	3500
60866	49637	1915LG	3500
74919	55965	1915LG	3500
80574	56926	1915LG	3500
86623	57499	1915LG	3500
129737	64067	1915LG	3500
60125	49343	1915LG	3500
74890	55936	1915LG	3500
75023	56289	1915LG	3500
138808	65807	1915LG	3500
74633	55824	1919ALG	3500
74838	55885	1919ALG	3500
75085	56331	1919ALG	3500
135638	64986	1919ALG	3500
74407	55689	1919ALG	3500
74351	55647	1919ALG	3500
116635	62207	1919ALG	3500
64097	50851	1919ALG	3500
77073	56549	1919ALG	3500
32747	703126	1919ALG	3500
75078	56324	1919ALG	3500
135293	64951	1919ALG	3500
104524	59486	1919ALG	3500
60823	49594	1919ALG	3500
75522	56455	1919ALG	3500
125375	63669	1919ALG	3500
73018	54570	1920LG	3500
73295	55019	1920LG	3500
102075	58914	1920LG	3500
136141	65143	1920LG	3500
73577	55211	1920LG	3500
71685	54319	1920LG	3500
96624	58507	1920LG	3500
98574	58716	1920LG	3500
116688	62260	1920LG	3500
128874	63889	1920LG	3500
73127	54679	1920LG	3500
135348	64970	1920LG	3500
72540	54523	1920LG	3500
77677	56567	1920LG	3500
72636	54560	1925LG	3500
73057	54609	1925LG	3500
73069	54621	1925LG	3500
73381	55082	1925LG	3500
73723	55326	1925LG	3500
108043	60569	1925LG	3500
116596	62193	1925LG	3500
122823	63321	1925LG	3500
136441	65246	1925LG	3500
137007	65592	1925LG	3500
73277	55001	1925LG	3500
106884	59812	1925LG	3500
116575	62171	1925LG	3500
117186	62606	1925LG	3500
54442	46913	1925LG	3500
72775	53358	1925LG	3500
108012	60532	1925LG	3500
130240	64453	1925LG	3500
69401	52366	1925LG	3500
72976	54172	1925LG	3500
73593	55227	1925LG	3500
129766	64097	1925LG	3500
60934	49705	1925LG	3500
67793	51930	1925LG	3500
73323	55048	1925LG	3500
73328	55053	1925LG	3500
97173	58628	1925LG	3500
135643	64991	1925LG	3500
73296	55020	1925LG	3500
73536	55180	1925LG	3500
101673	58861	1925LG	3500
116592	62189	1925LG	3500
128824	63884	1925LG	3500
60769	49568	1925LG	3500
60970	49741	1925LG	3500
73534	55178	1925LG	3500
125473	63673	1925LG	3500
126123	63708	1925LG	3500
131086	64652	1925LG	3500
137491	65695	1925LG	3500
137843	65716	1925LG	3500
111916	61301	1925LG	3500
128624	63866	1925LG	3500
60928	49699	1930LG	3500
117436	62791	1930LG	3500
60791	49590	1930LG	3500
73175	54689	1930LG	3500
94778	58207	1930LG	3500
122079	52260	1930LG	3500
128874	63889	1930LG	3500
73065	54617	1930LG	3500
73115	54667	1930LG	3500
122728	63297	1930LG	3500
73460	55146	1930LG	3500
122094	11483	1930LG	3500
74966	56178	1936ALG	3500
122727	63296	1936ALG	3500
84676	57090	1936ALG	3500
74899	55945	1936ALG	3500
38832	709211	1936ALG	3500
69975	52502	1937ALG	3500
70609	53430	1937ALG	3500
107128	59945	1937ALG	3500
66573	51428	1938ALG	3500
67643	51823	1938ALG	3500
120423	63078	1938ALG	3500
99673	58754	1938ALG	3500
78573	56600	1938ALG	3500
56592	47805	1939ALG	3500
110523	60965	1939ALG	3500
56593	47806	1940ALG	3500
62232	50459	1940ALG	3500
73309	55034	1940ALG	3500
36173	706552	1940ALG	3500
73336	55061	1940ALG	3500
136691	65344	1940ALG	3500
69228	52280	1947ALG	3500
70632	53453	1947ALG	3500
70640	53461	1947ALG	3500
111750	61170	1947ALG	3500
70379	53202	1947ALG	3500
137002	65585	1947ALG	3500
73266	55097	1947ALG	3500
95428	58261	1947ALG	3500
135338	64960	1947ALG	3500
58594	48634	1947ALG	3500
70390	53213	1947ALG	3500
136858	65461	1947ALG	3500
139264	65835	1947ALG	3500
95823	58316	1947ALG	3500
122148	13481	1947ALG	3500
137442	65693	1947ALG	3500
64682	51102	1947ALG	3500
70331	53154	1947ALG	3500
60919	49690	1947ALG	3500
71092	53853	1947ALG	3500
77373	56556	1947ALG	3500
128875	63890	1947ALG	3500
70647	53468	1947ALG	3500
70727	53515	1947ALG	3500
73644	55278	1947ALG	3500
74492	55774	1947ALG	3500
98077	58681	1947ALG	3500
74966	56178	1736	3500
17072	21451	1948LG	3500
39351	709730	1948LG	3500
70354	53177	1948LG	3500
70566	53387	1948LG	3500
96456	58461	1948LG	3500
56591	47804	1948LG	3500
111759	61179	1948LG	3500
49723	45460	1948LG	3500
70290	53113	1948LG	3500
70362	53185	1948LG	3500
56400	47692	1948LG	3500
70602	53423	1948LG	3500
70677	53498	1948LG	3500
85734	57414	1948LG	3500
111758	61178	1948LG	3500
67664	51844	1948LG	3500
102526	59011	1948LG	3500
108203	60633	1948LG	3500
39351	709730	1949LG	3500
67809	51946	1949LG	3500
70566	53387	1949LG	3500
71229	53983	1949LG	3500
61014	49785	1949LG	3500
62284	50477	1949LG	3500
70393	53216	1949LG	3500
70652	53473	1949LG	3500
73725	55328	1949LG	3500
70619	53440	1949LG	3500
111759	61179	1949LG	3500
17378	38983	1949LG	3500
67801	51938	1949LG	3500
54911	47113	1949LG	3500
60898	49669	1949LG	3500
70677	53498	1949LG	3500
70621	53442	1949LG	3500
70657	53478	1949LG	3500
91775	57971	1949LG	3500
74956	56168	1959ALG	3500
84691	57106	1959ALG	3500
69416	52381	1959ALG	3500
94134	58144	1959ALG	3500
129761	64091	1959ALG	3500
65429	51243	1959ALG	3500
80320	61069	1959ALG	3500
84740	57139	1959ALG	3500
73176	54690	5221LG	3500
129780	64111	5221LG	3500
112068	61472	5221LG	3500
73105	54657	5221LG	3500
73527	55171	5221LG	3500
75531	56464	5221LG	3500
71182	53936	5221LG	3500
30618	700997	5231LG	3500
73295	55019	5231LG	3500
85082	57223	5231LG	3500
112068	61472	5231LG	3500
117183	62603	5231LG	3500
75626	56692	5231LG	3500
137142	65643	5231LG	3500
73105	54657	5231LG	3500
73283	55007	5231LG	3500
117184	62604	5231LG	3500
65723	51268	5231LG	3500
122079	52260	5231LG	3500
117590	62868	5231LG	3500
73534	55178	5231LG	3500
122728	63297	5231LG	3500
60913	49684	5231LG	3500
73052	54604	1447A	3500
74439	55721	1447A	3500
94134	58144	1447A	3500
74141	55565	1447A	3500
84704	57119	1447A	3500
64828	51137	1447A	3500
85532	57369	1447A	3500
111905	61289	1447A	3500
107236	59994	1447A	3500
70319	53142	1447A	3500
71411	54134	3541	3500
64679	51099	3541	3500
135342	64964	1649ALG	3500
39976	10559	7724	3500
135867	65077	1834ALG	3500
116473	62151	1637ALG	3500
70401	53224	2937A	3500
75017	56283	1077P1	3500
73556	55200	1077P1	3500
70659	53480	1077P1	3500
74980	56192	1077P1LG	3500
94778	58207	1077P1LG	3500
73047	54599	1077P1LG	3500
73081	54633	1077P1LG	3500
74405	55687	1077P1LG	3500
61005	49776	1077P1LG	3500
30385	700764	1077Pl	3500
85635	57397	1077Pl	3500
112291	61574	1077Pl	3500
73479	55164	1077Pl	3500
75562	58834	1077Pl	3500
74860	55907	1077Pl	3500
72493	54503	1077Pl	3500
65745	51290	1077PlLG	3500
71214	53968	1077PlLG	3500
75130	56376	1077PlLG	3500
69787	52456	1077PlLG	3500
75098	56344	1077PlLG	3500
74861	55908	1077PlLG	3500
31818	702197	1077PlLG	3500
74860	55907	1077PlLG	3500
109824	60902	1077PlLG	3500
64726	51118	1077PlLG	3500
80320	61069	1077PlLG	3500
116585	62181	1089A	3500
96278	58404	1087A	3500
85637	57399	1087A	3500
84733	57132	1087A	3500
85038	57194	1087A	3500
85026	57182	1087A	3500
62276	50469	1055A	3500
46473	44210	1055A	3500
111749	61169	1055A	3500
70363	53186	1055A	3500
73118	54670	1055A	3500
62276	50469	1055ALG	3500
116587	62183	1055ALG	3500
70342	53165	1055ALG	3500
73124	54676	1055ALG	3500
111749	61169	1055ALG	3500
70363	53186	1055ALG	3500
84680	57094	1050A	3500
73018	54570	1059A	3500
62284	50477	1059A	3500
73725	55328	1059A	3500
73274	55103	1059A	3500
73107	54659	1059A	3500
96803	58581	1059A	3500
111749	61169	1059A	3500
60914	49685	1059A	3500
74897	55943	1059A	3500
71185	53939	1059ALG	3500
106886	59815	1059ALG	3500
108048	60574	1059ALG	3500
74897	55943	1059ALG	3500
84691	57106	1057A	3500
85075	57216	1057A	3500
129756	64086	1057A	3500
111995	61393	1057A	3500
85033	57189	1057ALG	3500
85638	57400	1057ALG	3500
117140	62574	1057ALG	3500
80307	61056	1057ALG	3500
84706	57121	1057ALG	3500
111995	61393	1057ALG	3500
94926	58223	1057ALG	3500
75428	56415	1056A	3500
93431	58071	1056A	3500
116587	62183	1056A	3500
116635	62207	1056A	3500
73001	54528	1056A	3500
74983	56195	1056A	3500
111931	61317	1056A	3500
70585	53406	1056ALG	3500
60770	49569	1056ALG	3500
71605	54247	1056ALG	3500
69068	52197	1056ALG	3500
60794	49593	1056ALG	3500
73310	55035	1061A	3500
73310	55035	1252	3500
93431	58071	1787A	3500
106882	59810	1295A	3500
111750	61170	1250LG	3500
137143	65644	1250LG	3500
49723	45460	1250LG	3500
70579	53400	1250LG	3500
70329	53152	1250LG	3500
70335	53158	1250LG	3500
75624	56690	1250LG	3500
108048	60574	1250LG	3500
60748	49547	1260LG	3500
67734	51899	1260LG	3500
82023	56975	1260LG	3500
55092	47223	1260LG	3500
70619	53440	1260LG	3500
49723	45460	1260LG	3500
70579	53400	1260LG	3500
70646	53467	1260LG	3500
111990	61388	1260LG	3500
123623	63497	1260LG	3500
60931	49702	1260LG	3500
122103	55540	1260LG	3500
31485	701864	1260LG	3500
70208	53072	1260LG	3500
139916	65888	1208	3500
139916	65888	1215	3500
139916	65888	2912	3500
139916	65888	2912W	3500
73342	55067	1837LG	3500
117451	62808	2808	3500
130225	64438	2803	3500
71608	54250	2810ZM	3500
74860	55907	2810ZM	3500
116586	62182	2811M	3500
111916	61301	2811C	3500
106899	59839	2818A	3500
75004	56216	2810A	3500
85037	57193	2801LG	3500
112527	61640	2801LG	3500
69070	52199	2801LG	3500
69982	52509	2801LG	3500
107175	59956	2801LG	3500
130331	64519	2801LG	3500
84680	57094	2801LG	3500
85208	57273	2801LG	3500
85633	57395	2801LG	3500
129739	64069	2801LG	3500
130483	64610	2801LG	3500
86125	57474	2801LG	3500
106824	59791	2801LG	3500
63921	50778	2801LG	3500
85202	57267	2801LG	3500
85773	57419	2801LG	3500
31269	701648	2802LG	3500
94129	58139	2802LG	3500
96826	58590	2802LG	3500
103125	59173	2802LG	3500
111914	61299	2802LG	3500
136807	65429	2802LG	3500
74384	55666	2802LG	3500
137000	65583	2802LG	3500
85235	57288	2802LG	3500
115725	62103	2802LG	3500
85228	57281	2802LG	3500
119674	63030	2802LG	3500
138409	65788	2803LG	3500
116859	62413	2803LG	3500
84925	57177	2803LG	3500
102573	59021	2803LG	3500
55194	47325	2803LG	3500
108049	60575	2803LG	3500
64831	51140	2803LG	3500
84678	57092	2803LG	3500
115125	61979	2803LG	3500
85634	57396	2803LG	3500
129733	64061	2804LG	3500
129747	64077	2804LG	3500
74133	55557	2804LG	3500
126324	63717	2804LG	3500
80366	56825	2806LG	3500
85238	57291	2806LG	3500
119423	63020	2806LG	3500
71613	54255	2806LG	3500
96598	58504	2806LG	3500
107237	59995	2806LG	3500
70366	53189	2807LG	3500
73844	55416	2807LG	3500
116991	62498	2807LG	3500
65745	51290	2807LG	3500
80307	61056	2807LG	3500
85200	57265	2807LG	3500
67690	51870	2807LG	3500
107834	60480	2807LG	3500
84887	57168	2808LG	3500
111930	61315	2808LG	3500
71837	54387	2808LG	3500
73097	54649	2808LG	3500
84705	57120	2808LG	3500
84738	57137	2808LG	3500
86325	57487	2808LG	3500
80271	61020	2808LG	3500
85252	57305	2808LG	3500
136843	65433	2808LG	3500
84823	57149	2808LG	3500
85632	57394	2808LG	3500
102575	59023	2808LG	3500
135739	65002	2810ALG	3500
123136	63389	2810ALG	3500
64102	50856	2810ALG	3500
75082	56328	2810ALG	3500
75110	56356	2810ALG	3500
132486	64768	2810ALG	3500
122153	41376	2810CLG	3500
108380	60754	2810CLG	3500
74147	55571	2810CLG	3500
74977	56189	2810CLG	3500
75562	58834	2810CLG	3500
129752	64082	2810CLG	3500
74529	55786	2810CLG	3500
98523	58709	2810CLG	3500
74859	55906	2810CLG	3500
122729	63298	2810CLG	3500
75522	56455	2810CLG	3500
112061	61464	2810DLG	3500
116635	62207	2810DLG	3500
122137	55547	2810DLG	3500
67682	51862	2810DLG	3500
130639	64626	2810DLG	3500
60788	49587	2810DLG	3500
74962	56174	2810DLG	3500
75112	56358	2810DLG	3500
106876	59800	2810DLG	3500
107978	60495	2810HLG	3500
106874	59798	2810HLG	3500
116973	62479	2810HLG	3500
116473	62151	2810HLG	3500
75515	59967	2810LLG	3500
71493	54184	2810LLG	3500
74897	55943	2810LLG	3500
75093	56339	2810SLG	3500
139420	65855	2810SLG	3500
64111	50865	2810SLG	3500
74840	55887	2810SLG	3500
74992	56204	2810SLG	3500
75092	56338	2810SLG	3500
111125	61099	2810SLG	3500
135294	64952	2810SLG	3500
103399	59302	2810SLG	3500
74460	55742	2810MLG	3500
74838	55885	2810MLG	3500
85577	57379	2810MLG	3500
89476	57689	2810MLG	3500
116871	62426	2810MLG	3500
34455	704834	2810MLG	3500
74882	55928	2810MLG	3500
60794	49593	2810MLG	3500
60823	49594	2810MLG	3500
96282	58408	2810MLG	3500
73056	54608	2811A	3500
61426	50296	2811A	3500
73299	55023	2811A	3500
108125	60580	2811C	3500
73288	55012	2811C	3500
129766	64097	2811C	3500
98574	58716	2811C	3500
55085	47216	2811C	3500
73087	54639	2811C	3500
73336	55061	2811C	3500
117777	62904	2811C	3500
71034	53795	2811C	3500
58804	48844	2811D	3500
73328	55053	2811D	3500
73335	55060	2811D	3500
75513	59965	2811D	3500
104789	59563	2811D	3500
62031	50393	2811D	3500
102829	59092	2811D	3500
72977	54173	2811H	3500
86130	57479	2811H	3500
128223	63828	2811H	3500
73479	55164	2811H	3500
93126	58042	2811H	3500
95887	58337	2811H	3500
124077	63604	2811H	3500
73273	55102	2811H	3500
73735	55338	2811H	3500
102751	59076	2811H	3500
117823	62911	2811L	3500
73048	54600	2811L	3500
73347	55072	2811L	3500
64095	50849	2811L	3500
85532	57369	2811M	3500
72529	54513	2811M	3500
73338	55063	2811M	3500
71685	54319	2811M	3500
71711	54345	2811M	3500
72123	54444	2811M	3500
117247	62635	2811M	3500
69054	52183	2811M	3500
96692	58538	2811M	3500
67689	51869	2811S	3500
106023	59669	2811S	3500
112068	61472	2811S	3500
75626	56692	2811S	3500
69777	52446	2811S	3500
73319	55044	2811S	3500
73375	55076	2811S	3500
73536	55180	2811S	3500
126123	63708	2811S	3500
129955	64281	2811S	3500
130833	64637	2811S	3500
66225	51393	2818A	3500
70544	53365	2818A	3500
70637	53458	2818A	3500
70401	53224	2818A	3500
108206	60636	2818A	3500
70352	53175	2818A	3500
56592	47805	2818C	3500
125273	63662	2818C	3500
54326	46866	2818C	3500
75323	56402	2818C	3500
96448	58450	2818C	3500
71149	53910	2818C	3500
91673	57963	2818C	3500
67664	51844	2818C	3500
108391	60766	2818C	3500
96785	58563	2818D	3500
70949	53736	2818D	3500
122138	52263	2818D	3500
54639	46998	2818D	3500
70550	53371	2818D	3500
136858	65461	2818D	3500
136862	65465	2818D	3500
70175	53039	2818D	3500
103973	59446	2818D	3500
128324	63833	2818D	3500
128923	63892	2818H	3500
133486	64834	2818H	3500
133186	64812	2818H	3500
98077	58681	2818H	3500
108203	60633	2818H	3500
110523	60965	2818H	3500
73427	55114	2818L	3500
73574	55208	2818L	3500
123492	63455	2818L	3500
70663	53484	2818L	3500
116594	62191	2818L	3500
70619	53440	2818M	3500
96789	58567	2818M	3500
117248	62636	2818M	3500
62276	50469	2818S	3500
64041	50826	2818S	3500
102732	59056	2818S	3500
103255	59229	2818S	3500
137442	65693	2818S	3500
70575	53396	2818S	3500
70335	53158	2818S	3500
107127	59944	2818S	3500
70381	53204	1281A	3500
70639	53460	1079ALG	3500
136143	65145	1078A	3500
58594	48634	1058A	3500
75017	56283	1058A	3500
139265	65837	1384A	3500
139817	65883	2912F	3500
140067	65895	2811S	3500
124473	63623	1385A	3500
131086	64652	1386A	3500
136685	65338	1387A	3500
